ID;Hora de início;Hora de conclusão;Email;Nome;Primeiro Grupo;Informar o número do processo analisado.;Qual é o assunto do processo?;Qual é o resultado do recurso do contribuinte ao Carf?;Dar uma nota para a sua compreensão do texto. Se você considera que conseguiu comprender o voto resumido (lide, argumentos, decisão).;Dar uma nota para a sua compreensão do texto. Se você considera que conseguiu comprender o voto resumido (lide, argumentos, decisão).2;Dar uma nota para a coesão do texto, para o encadeamento das frases. Como o resumo exclui frases, se aparentemente as frases mais importantes foram mantidas. Se não parece haver uma lacuna entre a...
399;4/9/21 19:58:01;4/9/21 20:00:56;;;Segundo grupo;13941000265200712;Não sei;Procedente ou procedente em parte;;9;9
455;4/11/21 14:11:27;4/11/21 14:11:58;;;Segundo grupo;13941000265200712;Não sei;Procedente ou procedente em parte;;9;7
501;4/11/21 16:27:45;4/11/21 16:28:12;;;Terceiro grupo;13941000265200712;IRPJ/CSLL;Procedente ou procedente em parte;;9;8
555;4/12/21 9:37:06;4/12/21 9:41:09;;;Terceiro grupo;13941000265200712;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;9;9
612;4/12/21 11:25:42;4/12/21 11:28:47;;;Segundo grupo;13941000265200712;Não sei;Procedente ou procedente em parte;;10;10
659;4/12/21 15:03:28;4/12/21 15:04:52;;;Terceiro grupo;13941000265200712;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;6;6
750;4/12/21 22:47:06;4/12/21 22:49:44;;;Segundo grupo;13941000265200712;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;5;1
810;4/13/21 11:40:50;4/13/21 11:41:58;;;Segundo grupo;13941000265200712;IRPJ/CSLL;Procedente ou procedente em parte;;10;10
897;4/13/21 21:29:59;4/13/21 21:31:11;;;Primeiro grupo;13941000265200712;IRPJ/CSLL;Procedente ou procedente em parte;;6;4
916;4/14/21 10:27:57;4/14/21 10:29:14;;;Terceiro grupo;13941000265200712;IRPJ/CSLL;Procedente ou procedente em parte;;8;8
964;4/14/21 11:28:44;4/14/21 11:30:10;;;Terceiro grupo;13941000265200712;Não sei;Improcedente;;10;10
1031;4/15/21 7:57:51;4/15/21 7:58:09;;;Segundo grupo;13941000265200712;Não sei;Procedente ou procedente em parte;;8;8
1069;4/15/21 10:00:35;4/15/21 10:03:09;;;Terceiro grupo;13941000265200712;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;10;10
1115;4/15/21 12:14:58;4/15/21 12:15:16;;;Terceiro grupo;13941000265200712;IRPJ/CSLL;Procedente ou procedente em parte;;10;10
1147;4/15/21 14:53:06;4/15/21 14:54:24;;;Terceiro grupo;13941000265200712;IRPJ/CSLL;Procedente ou procedente em parte;;10;10
1167;4/15/21 19:13:04;4/15/21 19:15:50;;;Segundo grupo;13941000265200712;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;9;9
1244;4/17/21 16:10:04;4/17/21 16:12:13;;;Segundo grupo;13941000265200712;IRPJ/CSLL;Procedente ou procedente em parte;;7;5
48;3/23/21 18:54:01;3/23/21 18:54:48;;;Primeiro grupo;14120000055200823;PAF - Processo Administrativo Fiscal;Procedente ou procedente em parte;;3;3
76;3/24/21 16:17:03;3/24/21 16:20:08;;;Terceiro grupo;14120000055200823;IRPJ/CSLL;Procedente ou procedente em parte;;7;5
110;3/26/21 8:07:08;3/26/21 8:12:14;;;Segundo grupo;14120000055200824;PAF - Processo Administrativo Fiscal;Não sei;;4;5
119;3/26/21 8:36:26;3/26/21 8:39:12;;;Segundo grupo;14120000055200824;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;9;10
211;3/30/21 14:55:25;3/30/21 15:01:59;;;Segundo grupo;14120000055200824;IRPJ/CSLL;Procedente ou procedente em parte;;8;7
266;3/31/21 16:25:17;3/31/21 16:27:59;;;Primeiro grupo;14120000055200824;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;7;6
325;4/4/21 17:52:10;4/4/21 17:53:38;;;Segundo grupo;14120000055200824;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;7;6
425;4/10/21 0:12:10;4/10/21 0:14:37;;;Segundo grupo;14120000055200824;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;6;2
434;4/10/21 9:35:28;4/10/21 9:41:50;;;Primeiro grupo;14120000055200824;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;4;3
481;4/11/21 14:24:31;4/11/21 14:24:57;;;Segundo grupo;14120000055200824;PAF - Processo Administrativo Fiscal;Procedente ou procedente em parte;;10;9
528;4/11/21 16:49:23;4/11/21 16:50:07;;;Terceiro grupo;14120000055200824;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;9;8
634;4/12/21 12:23:02;4/12/21 12:26:29;;;Segundo grupo;14120000055200824;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;8;8
650;4/12/21 13:01:49;4/12/21 13:03:21;;;Segundo grupo;14120000055200824;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;9;9
674;4/12/21 15:26:51;4/12/21 15:28:56;;;Terceiro grupo;14120000055200824;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;9;8
694;4/12/21 20:25:04;4/12/21 20:27:09;;;Terceiro grupo;14120000055200824;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;9;9
718;4/12/21 21:29:00;4/12/21 21:30:15;;;Primeiro grupo;14120000055200824;PAF - Processo Administrativo Fiscal;Procedente ou procedente em parte;;10;8
797;4/13/21 10:42:57;4/13/21 10:43:31;;;Terceiro grupo;14120000055200824;PAF - Processo Administrativo Fiscal;Procedente ou procedente em parte;;8;8
837;4/13/21 12:17:33;4/13/21 12:18:33;;;Segundo grupo;14120000055200824;PAF - Processo Administrativo Fiscal;Procedente ou procedente em parte;;10;10
880;4/13/21 15:35:50;4/13/21 15:37:45;;;Segundo grupo;14120000055200824;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;8;7
881;4/13/21 15:38:41;4/13/21 15:39:07;;;Primeiro grupo;14120000055200824;PAF - Processo Administrativo Fiscal;Procedente ou procedente em parte;;10;8
893;4/13/21 19:40:07;4/13/21 19:42:48;;;Primeiro grupo;14120000055200824;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;10;10
947;4/14/21 11:08:57;4/14/21 11:10:04;;;Terceiro grupo;14120000055200824;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;8;8
995;4/14/21 15:22:51;4/14/21 15:27:03;;;Segundo grupo;14120000055200824;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;9;9
1056;4/15/21 8:32:51;4/15/21 8:33:05;;;Segundo grupo;14120000055200824;Não sei;Não sei;;6;6
1107;4/15/21 12:04:49;4/15/21 12:05:07;;;Terceiro grupo;14120000055200824;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;10;10
1153;4/15/21 15:09:30;4/15/21 15:14:49;;;Segundo grupo;14120000055200824;Não sei;Não sei;;6;6
1194;4/15/21 19:52:58;4/15/21 19:54:16;;;Segundo grupo;14120000055200824;PAF - Processo Administrativo Fiscal;Procedente ou procedente em parte;;9;9
1271;4/17/21 17:13:55;4/17/21 17:15:30;;;Segundo grupo;14120000055200824;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;8;7
120;3/26/21 8:39:18;3/26/21 8:45:31;;;Segundo grupo;15467000524200936;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;4;3
268;3/31/21 16:31:21;3/31/21 16:33:07;;;Primeiro grupo;15467000524200936;NGDT - Normas Gerais de Direito Tributário;Não sei;;6;6
327;4/4/21 17:55:08;4/4/21 17:56:11;;;Segundo grupo;15467000524200936;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;8;6
427;4/10/21 0:16:29;4/10/21 0:19:03;;;Segundo grupo;15467000524200936;IRPJ/CSLL;Procedente ou procedente em parte;;6;2
436;4/10/21 9:46:53;4/10/21 9:50:24;;;Primeiro grupo;15467000524200936;NGDT - Normas Gerais de Direito Tributário;Não sei;;2;1
483;4/11/21 14:25:29;4/11/21 14:25:57;;;Segundo grupo;15467000524200936;Não sei;Procedente ou procedente em parte;;9;8
530;4/11/21 16:51:33;4/11/21 16:52:00;;;Terceiro grupo;15467000524200936;IRPJ/CSLL;Procedente ou procedente em parte;;8;8
636;4/12/21 12:30:35;4/12/21 12:36:03;;;Segundo grupo;15467000524200936;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;9;7
652;4/12/21 13:05:25;4/12/21 13:06:38;;;Segundo grupo;15467000524200936;Não sei;Procedente ou procedente em parte;;10;9
675;4/12/21 15:29:10;4/12/21 15:35:02;;;Terceiro grupo;15467000524200936;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;8;7
692;4/12/21 20:19:47;4/12/21 20:21:13;;;Terceiro grupo;15467000524200936;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;10;10
762;4/13/21 9:46:28;4/13/21 9:49:10;;;Primeiro grupo;15467000524200936;Não sei;Não sei;;6;4
839;4/13/21 12:19:15;4/13/21 12:20:24;;;Segundo grupo;15467000524200936;IRPJ/CSLL;Procedente ou procedente em parte;;10;10
883;4/13/21 15:39:56;4/13/21 15:41:37;;;Segundo grupo;15467000524200936;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;8;8
951;4/14/21 11:11:35;4/14/21 11:12:39;;;Terceiro grupo;15467000524200936;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;8;8
996;4/14/21 15:27:16;4/14/21 15:28:27;;;Segundo grupo;15467000524200936;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;8;8
1109;4/15/21 12:05:30;4/15/21 12:05:55;;;Terceiro grupo;15467000524200936;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;10;10
1196;4/15/21 19:55:20;4/15/21 19:56:04;;;Segundo grupo;15467000524200936;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;10;10
1273;4/17/21 17:18:27;4/17/21 17:19:43;;;Segundo grupo;15467000524200936;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;8;7
50;3/23/21 18:56:52;3/23/21 18:58:49;;;Primeiro grupo;15467000524200937;NGDT - Normas Gerais de Direito Tributário;Não sei;;2;2
78;3/24/21 16:22:40;3/24/21 16:23:54;;;Terceiro grupo;15467000524200937;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;8;6
1086;4/15/21 11:41:55;4/15/21 11:43:01;;;Terceiro grupo;16150000450200874;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;6;6
8;3/23/21 16:02:06;3/23/21 16:02:13;;;Primeiro grupo;16151000450200874;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;10;10
56;3/24/21 11:22:52;3/24/21 11:24:26;;;Segundo grupo;16151000450200874;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;8;8
115;3/26/21 8:17:49;3/26/21 8:18:52;;;Segundo grupo;16151000450200874;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;10;9
124;3/26/21 11:15:04;3/26/21 11:16:57;;;Primeiro grupo;16151000450200874;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;8;8
138;3/26/21 16:38:35;3/26/21 16:39:30;;;Segundo grupo;16151000450200874;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;10;8
146;3/27/21 15:09:32;3/27/21 15:13:14;;;Segundo grupo;16151000450200874;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;9;9
173;3/30/21 9:55:36;3/30/21 11:17:50;;;Segundo grupo;16151000450200874;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;9;9
240;3/31/21 8:37:17;3/31/21 8:38:26;;;Segundo grupo;16151000450200874;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;8;7
278;4/3/21 16:18:20;4/3/21 16:20:54;;;Primeiro grupo;16151000450200874;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;9;10
333;4/5/21 13:55:11;4/5/21 13:56:00;;;Segundo grupo;16151000450200874;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;10;10
346;4/5/21 14:44:06;4/5/21 14:45:11;;;Segundo grupo;16151000450200874;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;10;10
347;4/5/21 14:45:27;4/5/21 14:46:03;;;Segundo grupo;16151000450200874;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;10;10
377;4/6/21 19:34:19;4/6/21 19:36:58;;;Segundo grupo;16151000450200874;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;10;10
386;4/9/21 19:12:19;4/9/21 19:14:28;;;Segundo grupo;16151000450200874;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;10;10
442;4/11/21 13:58:40;4/11/21 14:03:35;;;Segundo grupo;16151000450200874;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;10;9
489;4/11/21 16:17:21;4/11/21 16:18:04;;;Terceiro grupo;16151000450200874;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;6;6
536;4/12/21 8:28:57;4/12/21 8:36:23;;;Terceiro grupo;16151000450200874;IRPF - Imposto de Renda Pessoa Fisica;Não sei;;5;4
573;4/12/21 10:05:31;4/12/21 10:05:55;;;Terceiro grupo;16151000450200874;IRPF - Imposto de Renda Pessoa Fisica;Não sei;;5;5
593;4/12/21 10:47:12;4/12/21 10:49:08;;;Segundo grupo;16151000450200874;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;10;10
681;4/12/21 15:56:25;4/12/21 15:57:40;;;Primeiro grupo;16151000450200874;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;7;5
688;4/12/21 18:17:37;4/12/21 18:18:57;;;Primeiro grupo;16151000450200874;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;10;10
700;4/12/21 20:57:51;4/12/21 21:01:08;;;Primeiro grupo;16151000450200874;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;10;10
725;4/12/21 21:31:03;4/12/21 21:35:11;;;Segundo grupo;16151000450200874;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;8;5
754;4/13/21 9:38:32;4/13/21 9:39:49;;;Terceiro grupo;16151000450200874;IRPF - Imposto de Renda Pessoa Fisica;Não sei;;8;7
764;4/13/21 9:48:56;4/13/21 9:52:20;;;Terceiro grupo;16151000450200874;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;10;7
771;4/13/21 10:00:16;4/13/21 10:01:01;;;Segundo grupo;16151000450200874;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;10;10
854;4/13/21 14:52:51;4/13/21 14:55:11;;;Terceiro grupo;16151000450200874;IRPF - Imposto de Renda Pessoa Fisica;Improcedente;;8;8
903;4/14/21 10:02:19;4/14/21 10:04:41;;;Terceiro grupo;16151000450200874;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;2;2
946;4/14/21 11:07:22;4/14/21 11:08:57;;;Terceiro grupo;16151000450200874;IRPJ/CSLL;Não sei;;8;8
975;4/14/21 14:42:49;4/14/21 14:45:07;;;Terceiro grupo;16151000450200874;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;4;4
998;4/14/21 16:44:00;4/14/21 16:57:24;;;Terceiro grupo;16151000450200874;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;9;9
1019;4/15/21 7:46:10;4/15/21 7:47:03;;;Segundo grupo;16151000450200874;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;9;8
1084;4/15/21 11:34:25;4/15/21 11:38:04;;;Terceiro grupo;16151000450200874;IRPJ/CSLL;Procedente ou procedente em parte;;6;6
1212;4/16/21 11:57:08;4/16/21 12:06:09;;;Primeiro grupo;16151000450200874;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;9;9
68;3/24/21 14:56:19;3/24/21 14:56:49;;;Primeiro grupo;16151004502200874;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;9;9
157;3/29/21 15:17:33;3/29/21 15:22:51;;;Terceiro grupo;16327902852200936;IRPJ/CSLL;Procedente ou procedente em parte;;8;7
214;3/30/21 15:05:37;3/30/21 15:12:28;;;Segundo grupo;16327902852200936;Não sei;Procedente ou procedente em parte;;8;8
248;3/31/21 12:02:18;3/31/21 12:04:56;;;Segundo grupo;16327902852200936;IRPF - Imposto de Renda Pessoa Fisica;Não sei;;8;5
270;3/31/21 16:36:19;3/31/21 16:38:37;;;Primeiro grupo;16327902852200936;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;9;8
329;4/4/21 17:57:22;4/4/21 17:58:05;;;Segundo grupo;16327902852200936;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;8;7
338;4/5/21 14:05:15;4/5/21 14:07:17;;;Segundo grupo;16327902852200936;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;8;8
429;4/10/21 0:20:55;4/10/21 0:22:54;;;Segundo grupo;16327902852200936;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;7;3
438;4/10/21 9:53:29;4/10/21 10:19:00;;;Primeiro grupo;16327902852200936;IRPJ/CSLL;Procedente ou procedente em parte;;8;8
485;4/11/21 14:26:39;4/11/21 14:27:00;;;Segundo grupo;16327902852200936;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;10;10
532;4/11/21 16:52:49;4/11/21 16:53:26;;;Terceiro grupo;16327902852200936;IRPJ/CSLL;Procedente ou procedente em parte;;8;8
638;4/12/21 12:37:40;4/12/21 12:40:26;;;Segundo grupo;16327902852200936;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;6;6
654;4/12/21 13:07:31;4/12/21 13:08:43;;;Segundo grupo;16327902852200936;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;9;8
677;4/12/21 15:36:09;4/12/21 15:38:15;;;Terceiro grupo;16327902852200936;Não sei;Procedente ou procedente em parte;;8;7
690;4/12/21 18:30:35;4/12/21 18:48:41;;;Terceiro grupo;16327902852200936;Não sei;Procedente ou procedente em parte;;9;10
728;4/12/21 21:37:39;4/12/21 21:38:51;;;Primeiro grupo;16327902852200936;IRPJ/CSLL;Procedente ou procedente em parte;;9;8
841;4/13/21 12:21:11;4/13/21 12:21:43;;;Segundo grupo;16327902852200936;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;9;9
879;4/13/21 15:33:44;4/13/21 15:37:14;;;Primeiro grupo;16327902852200936;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;8;7
885;4/13/21 15:42:41;4/13/21 15:44:11;;;Segundo grupo;16327902852200936;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;5;3
953;4/14/21 11:13:30;4/14/21 11:14:14;;;Terceiro grupo;16327902852200936;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;8;7
1059;4/15/21 8:34:13;4/15/21 8:34:26;;;Segundo grupo;16327902852200936;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;8;8
1111;4/15/21 12:05:58;4/15/21 12:06:14;;;Terceiro grupo;16327902852200936;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;10;10
1152;4/15/21 15:03:38;4/15/21 15:06:03;;;Segundo grupo;16327902852200936;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;7;5
1160;4/15/21 16:55:45;4/15/21 17:00:51;;;Primeiro grupo;16327902852200936;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;9;8
1198;4/15/21 19:57:42;4/15/21 19:58:19;;;Segundo grupo;16327902852200936;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;8;8
1275;4/17/21 17:21:02;4/17/21 17:21:44;;;Segundo grupo;16327902852200936;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;8;7
52;3/23/21 19:00:48;3/23/21 19:02:22;;;Primeiro grupo;16327902852200937;IRPJ/CSLL;Procedente ou procedente em parte;;3;3
53;3/24/21 10:42:32;3/24/21 10:52:39;;;Segundo grupo;16327902852200937;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;7;8
40;3/23/21 18:39:36;3/23/21 18:42:03;;;Primeiro grupo;16327902857200960;IRPJ/CSLL;Procedente ou procedente em parte;;2;2
258;3/31/21 8:42:52;3/31/21 16:10:02;;;Primeiro grupo;16327902857200960;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;9;8
308;4/4/21 13:15:40;4/4/21 13:19:16;;;Primeiro grupo;16327902857200960;IRPJ/CSLL;Não sei;;8;9
317;4/4/21 17:35:08;4/4/21 17:36:21;;;Segundo grupo;16327902857200960;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;9;7
417;4/9/21 23:39:11;4/9/21 23:42:43;;;Segundo grupo;16327902857200960;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;8;5
473;4/11/21 14:20:44;4/11/21 14:21:09;;;Segundo grupo;16327902857200960;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;10;9
606;4/12/21 11:04:07;4/12/21 11:13:29;;;Segundo grupo;16327902857200960;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;5;5
642;4/12/21 12:45:20;4/12/21 12:47:25;;;Segundo grupo;16327902857200960;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;9;9
666;4/12/21 15:08:39;4/12/21 15:10:34;;;Terceiro grupo;16327902857200960;Não sei;Procedente ou procedente em parte;;6;5
715;4/12/21 21:23:12;4/12/21 21:25:49;;;Terceiro grupo;16327902857200960;Não sei;Procedente ou procedente em parte;;8;8
829;4/13/21 12:07:17;4/13/21 12:08:47;;;Segundo grupo;16327902857200960;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;8;8
868;4/13/21 15:21:17;4/13/21 15:22:33;;;Segundo grupo;16327902857200960;IRPF - Imposto de Renda Pessoa Fisica;Não sei;;4;2
936;4/14/21 11:00:45;4/14/21 11:01:49;;;Terceiro grupo;16327902857200960;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;8;8
1049;4/15/21 8:26:06;4/15/21 8:26:21;;;Segundo grupo;16327902857200960;Não sei;Não sei;;7;7
1097;4/15/21 12:01:32;4/15/21 12:01:54;;;Terceiro grupo;16327902857200960;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;10;10
1186;4/15/21 19:42:37;4/15/21 19:44:02;;;Segundo grupo;16327902857200960;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;9;9
1229;4/16/21 16:15:46;4/16/21 16:16:36;;;Segundo grupo;16327902857200960;IRPF - Imposto de Renda Pessoa Fisica;Não sei;;8;7
1230;4/16/21 16:16:42;4/16/21 16:17:23;;;Segundo grupo;16327902857200960;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;10;9
1263;4/17/21 16:58:44;4/17/21 16:59:55;;;Segundo grupo;16327902857200960;IRPF - Imposto de Renda Pessoa Fisica;Procedente ou procedente em parte;;6;5
6;3/23/21 15:32:04;3/23/21 15:37:28;;;Primeiro grupo;16682900843201004;IRPJ - Imposto de Renda Pessoa Jurídica;Procedente ou procedente em parte;;10;10
66;3/24/21 14:41:56;3/24/21 14:47:23;;;Primeiro grupo;16682900843201004;IRPJ/CSLL;Procedente ou procedente em parte;;4;4
79;3/24/21 16:24:40;3/24/21 16:31:41;;;Terceiro grupo;16682900843201004;IRPJ/CSLL;Não sei;;5;5
83;3/24/21 19:56:20;3/24/21 19:56:42;;;Segundo grupo;16682900843201004;IRPJ/CSLL;Não sei;;4;5
111;3/26/21 8:09:14;3/26/21 8:13:50;;;Segundo grupo;16682900843201004;Não sei;Não sei;;3;3
122;3/26/21 8:53:50;3/26/21 11:11:34;;;Primeiro grupo;16682900843201004;IRPJ/CSLL;Não sei;;3;3
136;3/26/21 16:34:43;3/26/21 16:37:19;;;Segundo grupo;16682900843201004;IRPJ/CSLL;Não sei;;5;2
144;3/27/21 14:54:35;3/27/21 15:06:27;;;Segundo grupo;16682900843201004;NGDT - Normas Gerais de Direito Tributário;Não sei;;2;2
169;3/30/21 9:48:19;3/30/21 10:14:03;;;Segundo grupo;16682900843201004;IRPJ/CSLL;Improcedente;;7;7
233;3/30/21 15:54:50;3/30/21 16:10:17;;;Terceiro grupo;16682900843201004;IRPJ/CSLL;Procedente ou procedente em parte;;8;8
238;3/31/21 8:32:22;3/31/21 8:34:49;;;Segundo grupo;16682900843201004;IRPJ/CSLL;Improcedente;;5;5
276;4/3/21 16:05:19;4/3/21 16:14:26;;;Primeiro grupo;16682900843201004;IRPJ/CSLL;Procedente ou procedente em parte;;7;10
331;4/5/21 13:50:06;4/5/21 13:53:21;;;Segundo grupo;16682900843201004;IRPJ/CSLL;Improcedente;;3;3
342;4/5/21 14:37:55;4/5/21 14:39:27;;;Segundo grupo;16682900843201004;IRPJ/CSLL;Improcedente;;10;8
343;4/5/21 14:39:30;4/5/21 14:41:54;;;Segundo grupo;16682900843201004;IRPJ/CSLL;Não sei;;5;5
384;4/9/21 19:01:00;4/9/21 19:05:14;;;Segundo grupo;16682900843201004;NGDT - Normas Gerais de Direito Tributário;Procedente ou procedente em parte;;10;10
440;4/11/21 13:57:09;4/11/21 13:57:54;;;Segundo grupo;16682900843201004;IRPJ/CSLL;Não sei;;6;6
487;4/11/21 16:16:02;4/11/21 16:16:38;;;Terceiro grupo;16682900843201004;IRPJ/CSLL;Procedente ou procedente em parte;;7;6
534;4/12/21 8:18:46;4/12/21 8:21:51;;;Terceiro grupo;16682900843201004;Não sei;Procedente ou procedente em parte;;9;9
591;4/12/21 10:40:12;4/12/21 10:44:23;;;Segundo grupo;16682900843201004;IRPJ/CSLL;Não sei;;2;4
679;4/12/21 15:43:26;4/12/21 15:50:20;;;Primeiro grupo;16682900843201004;NGDT - Normas Gerais de Direito Tributário;Improcedente;;3;5
686;4/12/21 18:11:56;4/12/21 18:14:48;;;Primeiro grupo;16682900843201004;IRPJ/CSLL;Procedente ou procedente em parte;;8;8
713;4/12/21 21:10:27;4/12/21 21:23:48;;;Segundo grupo;16682900843201004;IRPJ/CSLL;Improcedente;;5;5
752;4/13/21 9:28:39;4/13/21 9:31:02;;;Terceiro grupo;16682900843201004;IRPJ/CSLL;Procedente ou procedente em parte;;9;10
769;4/13/21 9:56:12;4/13/21 9:58:13;;;Segundo grupo;16682900843201004;IRPJ/CSLL;Procedente ou procedente em parte;;9;7
852;4/13/21 14:49:30;4/13/21 14:52:46;;;Terceiro grupo;16682900843201004;NGDT - Normas Gerais de Direito Tributário;Improcedente;;10;9
901;4/14/21 9:50:50;4/14/21 9:56:02;;;Terceiro grupo;16682900843201004;NGDT - Normas Gerais de Direito Tributário;Não sei;;5;5
937;4/14/21 10:58:53;4/14/21 11:02:21;;;Terceiro grupo;16682900843201004;IRPJ/CSLL;Procedente ou procedente em parte;;8;8
